Month,Borough,Equipment Type,Equipment Code,Total Outages,Scheduled Outages,Unscheduled Outages,Entrapments,Time Since Major Improvement,AM Peak Availability,AM Peak Hours Available,AM Peak Total Hours,PM Peak Availability,PM Peak Hours Available,PM Peak Total Hours,24-Hour Availability,24-Hour Hours Available,24-Hour Total Hours,Station Name,Station MRN,Station Complex Name,Station Complex MRN
2/1/21,Manhattan,Elevator,EL203X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,LEXINGTONAV/53ST-QBL-E/M,275,"Lexington Av-53 St (E,M)/51 St (6)",612
2/1/21,Brooklyn,Elevator,EL702,2,1,1,0,184,1,112,112,0.964285714,108,112,0.968427579,650.7833333,672,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,58,Coney Island-Stillwell Av - Station,58
2/1/21,Manhattan,Elevator,EL736,0,0,0,0,29,,0,0,,0,0,,0,0,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
2/1/21,Manhattan,Elevator,EL111,6,1,5,2,14,0.983333333,110.1333333,112,0.950297619,106.4333333,112,0.974702381,655,672,168ST-BWY7-1,302,"168 St (A,C,1)",605
2/1/21,Queens,Elevator,EL434,4,2,2,1,151,1,112,112,0.964285714,108,112,0.96547619,648.8,672,KEWGARDENS-UNIONTPKE-QBL-E/F,259,Kew Gardens-Union Tpke - Station,259
2/1/21,Manhattan,Elevator,EL334,2,1,1,1,190,1,112,112,0.975892857,109.3,112,0.985987103,662.5833333,672,W4ST-WASHSQ-8AV-A/B/C/D/E/F/M,167,W 4 St-Wash Sq - Station,167
2/1/21,Bronx,Elevator,EL195,13,6,7,4,75,0.963541667,107.9166667,112,0.87797619,98.33333333,112,0.897916667,603.4,672,HUNTSPOINTAV-PEL-6,371,Hunts Point Av - Station,371
2/1/21,Manhattan,Elevator,EL248,8,1,7,1,49,0.988392857,110.7,112,0.923065476,103.3833333,112,0.938467262,630.65,672,96ST-2AV-Q,475,96 St - Station,475
2/1/21,Brooklyn,Elevator,EL706,5,3,2,0,129,0.925744048,103.6833333,112,1,112,112,0.969444444,651.4666667,672,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
2/1/21,Bronx,Elevator,EL128,5,1,4,2,55,0.943154762,105.6333333,112,0.945238095,105.8666667,112,0.943973214,634.35,672,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
2/1/21,Manhattan,Elevator,EL292,6,2,4,0,6,0.96860119,108.4833333,112,0.964285714,108,112,0.945808532,635.5833333,672,1AV-CNR-L,119,1 Av - Station,119
2/1/21,Manhattan,Elevator,EL601,6,1,5,0,65,0.995535714,111.5,112,0.977380952,109.4666667,112,0.980208333,658.7,672,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
2/1/21,Bronx,Elevator,EL134,1,1,0,0,226,1,112,112,1,112,112,0.99109623,666.0166667,672,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
2/1/21,Manhattan,Elevator,EL108,0,0,0,0,255,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
2/1/21,Brooklyn,Elevator,EL707,3,3,0,0,129,0.995535714,111.5,112,0.997767857,111.75,112,0.986979167,663.25,672,JAYST-METROTECH-8AV-A/C/F,174,"Jay St-MetroTech (A,C,F,R)",636
2/1/21,Manhattan,Elevator,EL223,4,4,0,0,222,0.982142857,110,112,1,112,112,0.975892857,655.8,672,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
2/1/21,Brooklyn,Elevator,EL761,4,1,3,0,112,0.98139881,109.9166667,112,0.906994048,101.5833333,112,0.953025794,640.4333333,672,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
2/1/21,Manhattan,Elevator,EL296,5,2,3,0,20,0.994940476,111.4333333,112,0.964285714,108,112,0.95530754,641.9666667,672,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
2/1/21,Manhattan,Elevator,EL12X,0,0,0,0,N/A,0.821428571,92,112,0.848809524,95.06666667,112,0.83343254,560.0666667,672,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
2/1/21,Bronx,Elevator,EL188,1,1,0,0,182,1,112,112,1,112,112,0.991914683,666.5666667,672,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
2/1/21,Queens,Elevator,EL497,2,1,1,0,107,1,112,112,1,112,112,0.986731151,663.0833333,672,FARROCKAWAY-MOTTAV-RKY-A,209,Far Rockaway-Mott Av - Station,209
2/1/21,Manhattan,Elevator,EL228,2,2,0,0,224,1,112,112,1,112,112,0.985491071,662.25,672,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
2/1/21,Manhattan,Elevator,EL125,4,1,3,1,52,0.904017857,101.25,112,0.964285714,108,112,0.938516865,630.6833333,672,125ST-LEX-4/5/6,392,125 St - Station,392
2/1/21,Manhattan,Elevator,EL119,3,2,1,0,6,0.99985119,111.9833333,112,1,112,112,0.986309524,662.8,672,181ST-8AV-A,146,181 St - Station,146
2/1/21,Queens,Elevator,EL422,3,3,0,0,181,0.963988095,107.9666667,112,1,112,112,0.977281746,656.7333333,672,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,267,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",616
2/1/21,Queens,Elevator,EL466,3,1,2,1,7,0.962962963,104,108,1,109.5333333,109.5333333,0.969545222,632.4666667,652.3333333,ASTORIABLVD-AST-N/Q,2,Astoria Blvd - Station,2
2/1/21,Brooklyn,Elevator,EL757,2,2,0,0,2,0.991512346,107.0833333,108,1,108,108,0.986214156,640.2666667,649.2166667,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,341,Eastern Pkwy-Brooklyn Museum - Station,341
2/1/21,Manhattan,Elevator,EL141,4,3,1,0,168,1,112,112,1,112,112,0.977827381,657.1,672,168ST-8AV-A/C,148,"168 St (A,C,1)",605
2/1/21,Brooklyn,Elevator,EL320,7,4,3,1,271,0.95297619,106.7333333,112,0.951636905,106.5833333,112,0.92594246,622.2333333,672,CHURCHAV-NOS-2/5,356,Church Av - Station,356
2/1/21,Manhattan,Elevator,EL227,2,2,0,0,224,1,112,112,1,112,112,0.983854167,661.15,672,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
2/1/21,Brooklyn,Elevator,EL343,1,1,0,0,181,0.995535714,111.5,112,1,112,112,0.994742063,668.4666667,672,EUCLIDAV-8AV-A/C,188,Euclid Av - Station,188
2/1/21,Manhattan,Elevator,EL332,2,2,0,0,101,0.990327381,110.9166667,112,1,112,112,0.982911706,660.5166667,672,BLEECKERST-LEX-6,408,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
2/1/21,Manhattan,Elevator,EL273,2,0,2,0,20,0.982291667,110.0166667,112,1,112,112,0.996800595,669.85,672,86ST-LEX-4/5/6,397,86 St - Station,397
2/1/21,Manhattan,Elevator,EL726X,0,0,0,0,N/A,0.815922619,91.38333333,112,0.821428571,92,112,0.806423611,541.9166667,672,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
2/1/21,Queens,Elevator,EL425,7,3,4,3,168,0.787797619,88.23333333,112,0.821428571,92,112,0.785590278,527.9166667,672,JUNCTIONBLVD-FLS-7,451,Junction Blvd - Station,451
2/1/21,Brooklyn,Elevator,EL398,4,3,1,0,156,0.930059524,104.1666667,112,0.992559524,111.1666667,112,0.950396825,638.6666667,672,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
2/1/21,Brooklyn,Elevator,EL709,5,4,1,0,122,0.985119048,110.3333333,112,1,112,112,0.972048611,653.2166667,672,JAYST-METROTECH-BWY-R,25,"Jay St-MetroTech (A,C,F,R)",636
2/1/21,Manhattan,Elevator,EL217,5,3,2,0,249,0.965922619,108.1833333,112,0.964285714,108,112,0.957291667,643.3,672,14ST-UNIONSQ-LEX-4/5/6,406,"14 St-Union Sq (L,N,Q,R,4,5,6)",602
2/1/21,Manhattan,Elevator,EL289X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
2/1/21,Queens,Elevator,EL448X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
2/1/21,Manhattan,Elevator,EL443,1,1,0,0,50,1,112,112,1,112,112,0.989583333,665,672,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
2/1/21,Queens,Elevator,EL432,2,2,0,0,187,1,112,112,0.98735119,110.5833333,112,0.989360119,664.85,672,JAMAICA-179ST-QBL-F,254,Jamaica-179 St - Station,254
2/1/21,Manhattan,Elevator,EL247,2,1,1,0,49,1,112,112,1,112,112,0.986755952,663.1,672,96ST-2AV-Q,475,96 St - Station,475
2/1/21,Bronx,Elevator,EL187,4,2,2,0,182,0.955803571,107.05,112,0.964285714,108,112,0.942485119,633.35,672,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
2/1/21,Bronx,Elevator,EL501,1,1,0,0,4,1,112,112,1,112,112,0.990997024,665.95,672,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
2/1/21,Brooklyn,Elevator,EL700X,0,0,0,0,N/A,0.75,84,112,0.785714286,88,112,0.768080357,516.15,672,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,338,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",617
2/1/21,Manhattan,Elevator,EL140,15,3,12,0,168,0.995982143,111.55,112,0.905952381,101.4666667,112,0.90625,609,672,168ST-8AV-A/C,148,"168 St (A,C,1)",605
2/1/21,Manhattan,Elevator,EL214,4,3,1,0,205,0.996279762,111.5833333,112,1,112,112,0.978844246,657.7833333,672,34ST-PENNSTATION-7AV-1/2/3,318,34 St-Penn Station - Station,318
2/1/21,Manhattan,Elevator,EL329,4,1,3,0,101,0.98422619,110.2333333,112,0.956547619,107.1333333,112,0.980456349,658.8666667,672,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
2/1/21,Manhattan,Elevator,EL208X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,50ST-8AV-C/E,162,50 St - Station,162
2/1/21,Manhattan,Elevator,EL209,8,3,5,0,327,0.972321429,108.9,112,0.959672619,107.4833333,112,0.955357143,642,672,34ST-HERALDSQ-6AV-B/D/F,227,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
2/1/21,Manhattan,Elevator,EL229,2,2,0,0,213,1,112,112,1,112,112,0.986929563,663.2166667,672,TIMESSQ-42ST-BWY-N/R/Q,11,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
2/1/21,Manhattan,Elevator,EL124,2,1,1,0,375,0.964285714,108,112,1,112,112,0.963640873,647.5666667,672,175ST-8AV-A,147,175 St - Station,147
2/1/21,Bronx,Elevator,EL129,6,3,3,1,287,0.957291667,107.2166667,112,0.91889881,102.9166667,112,0.92797619,623.6,672,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
2/1/21,Manhattan,Elevator,EL732,1,1,0,0,161,1,112,112,1,112,112,0.994816468,668.5166667,672,FULTONST-CLK-2/3,332,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Bronx,Elevator,EL190,4,3,1,0,74,0.988095238,110.6666667,112,1,112,112,0.968501984,650.8333333,672,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
2/1/21,Queens,Elevator,EL428,9,2,7,0,180,0.970386905,108.6833333,112,0.896130952,100.3666667,112,0.923139881,620.35,672,QUEENSPLAZA-QBL-E/M/R,273,Queens Plaza - Station,273
2/1/21,Manhattan,Elevator,EL336,3,2,1,0,142,1,112,112,0.964285714,108,112,0.962549603,646.8333333,672,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
2/1/21,Bronx,Elevator,EL500,2,1,1,0,4,0.952380952,106.6666667,112,0.964285714,108,112,0.952628968,640.1666667,672,BEDFORDPKBLVD-CON-B/D,211,Bedford Pk Blvd - Station,211
2/1/21,Manhattan,Elevator,EL338,4,2,2,0,142,0.984375,110.25,112,0.979017857,109.65,112,0.980084325,658.6166667,672,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
2/1/21,Brooklyn,Elevator,EL394,8,4,4,0,215,0.96577381,108.1666667,112,0.964285714,108,112,0.942733135,633.5166667,672,FLUSHINGAV-JAM-J/M,98,Flushing Av - Station,98
2/1/21,Manhattan,Elevator,EL180,3,1,2,0,153,1,112,112,0.933928571,104.6,112,0.963566468,647.5166667,672,135ST-LWP-2/3,438,135 St - Station,438
2/1/21,Brooklyn,Elevator,EL309,6,4,2,0,237,0.957440476,107.2333333,112,0.994494048,111.3833333,112,0.980257937,658.7333333,672,COURTST-BWY-R,24,"Court St (R)/Borough Hall (2,3,4,5)",620
2/1/21,Manhattan,Elevator,EL113,8,1,7,2,14,0.920386905,103.0833333,112,0.858184524,96.11666667,112,0.916741071,616.05,672,168ST-BWY7-1,302,"168 St (A,C,1)",605
2/1/21,Brooklyn,Elevator,EL321,3,3,0,0,271,1,112,112,0.964285714,108,112,0.967881944,650.4166667,672,CHURCHAV-NOS-2/5,356,Church Av - Station,356
2/1/21,Bronx,Elevator,EL184,7,1,6,0,170,0.785416667,87.96666667,112,0.821428571,92,112,0.809399802,543.9166667,672,231ST-BWY7-1,295,231 St - Station,295
2/1/21,Manhattan,Elevator,EL719,3,1,2,1,86,0.94985119,106.3833333,112,0.964285714,108,112,0.952480159,640.0666667,672,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Bronx,Elevator,EL136,3,2,1,0,159,0.979166667,109.6666667,112,0.964285714,108,112,0.951041667,639.1,672,PELHAMPKWY-LWP-2/5,424,Pelham Pkwy - Station,424
2/1/21,Manhattan,Elevator,EL722,5,2,3,0,86,0.961458333,107.6833333,112,0.980208333,109.7833333,112,0.979365079,658.1333333,672,FULTONST-NAS-J/Z,106,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Manhattan,Elevator,EL200X,0,0,0,0,N/A,0.956845238,107.1666667,112,1,112,112,0.979712302,658.3666667,672,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
2/1/21,Brooklyn,Elevator,EL753,1,1,0,0,15,1,112,112,1,112,112,0.991269841,666.1333333,672,8AV-SEA-N,71,8 Av - Station,71
2/1/21,Manhattan,Elevator,EL602,2,1,1,0,65,1,112,112,1,112,112,0.990228175,665.4333333,672,34ST-HUDSONYARDS-FLS-7,471,34 St-Hudson Yards - Station,471
2/1/21,Queens,Elevator,EL493X,0,0,0,0,N/A,0.857142857,96,112,0.857142857,96,112,0.85577877,575.0833333,672,HOWARDBEACH-JFKAIRPORT-RKY-A,198,Howard Beach-JFK Airport - Station,198
2/1/21,Manhattan,Elevator,EL721,3,2,1,0,87,0.955357143,107,112,0.99047619,110.9333333,112,0.976686508,656.3333333,672,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Manhattan,Elevator,EL337,4,1,3,0,142,0.950297619,106.4333333,112,1,112,112,0.975099206,655.2666667,672,CHAMBERSST-7AV-1/2/3,327,Chambers St - Station,327
2/1/21,Manhattan,Elevator,EL142,7,2,5,1,182,0.749553571,83.95,112,0.729464286,81.7,112,0.724553571,486.9,672,125ST-8AV-A/B/C/D,153,125 St - Station,153
2/1/21,Queens,Elevator,EL414,9,4,5,3,253,0.920684524,103.1166667,112,0.948065476,106.1833333,112,0.901686508,605.9333333,672,FLUSHING-MAINST-FLS-7,447,Flushing-Main St - Station,447
2/1/21,Manhattan,Elevator,EL291X,0,0,0,0,N/A,,0,0,,0,0,,0,0,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
2/1/21,Manhattan,Elevator,EL238,5,2,3,0,255,0.977678571,109.5,112,0.920238095,103.0666667,112,0.946800595,636.25,672,66ST-LINCOLNCENTER-BWY7-1,314,66 St-Lincoln Center - Station,314
2/1/21,Manhattan,Elevator,EL727X,0,0,0,0,N/A,0.69672619,78.03333333,112,0.714285714,80,112,0.696577381,468.1,672,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
2/1/21,Manhattan,Elevator,EL402,1,1,0,0,375,1,112,112,1,112,112,0.992559524,667,672,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
2/1/21,Brooklyn,Elevator,EL318,0,0,0,0,313,,0,0,,0,0,,0,0,BOROUGHHALL-CLK-2/3,335,"Court St (R)/Borough Hall (2,3,4,5)",620
2/1/21,Manhattan,Elevator,EL316,2,1,1,0,43,0.979315476,109.6833333,112,0.978422619,109.5833333,112,0.989236111,664.7666667,672,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,411,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",622
2/1/21,Bronx,Elevator,EL131,5,1,4,2,226,0.959077381,107.4166667,112,0.886011905,99.23333333,112,0.920411706,618.5166667,672,161ST-YANKEESTADIUM-CON-B/D,219,"161 St-Yankee Stadium (B,D,4)",604
2/1/21,Manhattan,Elevator,EL295X,0,0,0,0,N/A,0,0,112,0,0,112,0,0,672,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
2/1/21,Brooklyn,Elevator,EL345,2,2,0,0,81,1,112,112,1,112,112,0.984275794,661.4333333,672,UTICAAV-8AV-A/C,181,Utica Av - Station,181
2/1/21,Bronx,Elevator,EL198,6,1,5,0,2,0.978869048,109.6333333,112,0.969494048,108.5833333,112,0.957837302,643.6666667,672,GUNHILLRD-DYR-5,444,Gun Hill Rd - Station,444
2/1/21,Manhattan,Elevator,EL207X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,50ST-8AV-C/E,162,50 St - Station,162
2/1/21,Bronx,Elevator,EL186,4,2,2,1,182,0.953571429,106.8,112,0.964285714,108,112,0.946304563,635.9166667,672,FORDHAMRD-JER-4,382,Fordham Rd - Station,382
2/1/21,Manhattan,Elevator,EL294X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
2/1/21,Manhattan,Elevator,EL729X,0,0,0,0,N/A,0.802232143,89.85,112,0.828720238,92.81666667,112,0.808234127,543.1333333,672,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Manhattan,Elevator,EL244,1,1,0,0,9,1,112,112,1,112,112,0.990674603,665.7333333,672,GRANDCENTRAL-42ST-FLS-7,465,"Grand Central-42 St (S,4,5,6,7)",610
2/1/21,Manhattan,Elevator,EL240,1,1,0,0,207,1,112,112,1,112,112,0.991071429,666,672,72ST-BWY7-1/2/3,313,72 St - Station,313
2/1/21,Manhattan,Elevator,EL148,13,9,4,2,254,0.963839286,107.95,112,0.904613095,101.3166667,112,0.884697421,594.5166667,672,INWOOD-207ST-8AV-A,143,Inwood-207 St - Station,143
2/1/21,Manhattan,Elevator,EL720,2,2,0,0,77,1,112,112,1,112,112,0.983680556,661.0333333,672,FULTONST-8AV-A/C,172,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Manhattan,Elevator,EL731,1,1,0,0,44,1,112,112,1,112,112,0.991617063,666.3666667,672,SOUTHFERRY-7AV-1,330,South Ferry (1)/Whitehall St (R),635
2/1/21,Queens,Elevator,EL489X,0,0,0,0,N/A,0.810863095,90.81666667,112,0.785714286,88,112,0.793179563,533.0166667,672,AQUEDUCT-RACETRACK-RKY-A,196,Aqueduct-Racetrack - Station,196
2/1/21,Queens,Elevator,EL463,6,3,3,1,37,0.997767857,111.75,112,0.939732143,105.25,112,0.955505952,642.1,672,OZONEPARK-LEFFERTSBLVD-LIB-A,195,Ozone Park-Lefferts Blvd - Station,195
2/1/21,Manhattan,Elevator,EL733X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,FULTONST-LEX-4/5,412,"Fulton St (A,C,J,Z,2,3,4,5)",628
2/1/21,Brooklyn,Elevator,EL359,1,1,0,0,6,1,112,112,1,112,112,0.991319444,666.1666667,672,BEDFORDAV-CNR-L,120,Bedford Av - Station,120
2/1/21,Manhattan,Elevator,EL280,5,2,3,0,131,0.991964286,111.1,112,0.964285714,108,112,0.950917659,639.0166667,672,59ST-COLUMBUSCIRCLE-8AV-A/B/C/D,161,"59 St-Columbus Circle (A,B,C,D,1)",614
2/1/21,Manhattan,Elevator,EL110,0,0,0,0,255,,0,0,,0,0,,0,0,181ST-BWY7-1,301,181 St - Station,301
2/1/21,Manhattan,Elevator,EL281,4,0,4,1,142,0.968154762,108.4333333,112,0.964285714,108,112,0.955381944,642.0166667,672,57ST-7AV-BWY-N/R/Q,9,57 St-7 Av - Station,9
2/1/21,Manhattan,Elevator,EL239,2,2,0,0,207,1,112,112,1,112,112,0.985218254,662.0666667,672,72ST-BWY7-1/2/3,313,72 St - Station,313
2/1/21,Manhattan,Elevator,EL120,0,0,0,0,424,,0,0,,0,0,,0,0,190ST-8AV-A,145,190 St - Station,145
2/1/21,Manhattan,Elevator,EL212,10,10,0,0,327,0.75,84,112,0.860863095,96.41666667,112,0.839880952,564.4,672,34ST-HERALDSQ-BWY-M/N/R/Q,12,"34 St-Herald Sq (B,D,F,M,N,Q,R)",607
2/1/21,Manhattan,Elevator,EL401,2,1,1,0,66,1,112,112,0.973809524,109.0666667,112,0.971825397,653.0666667,672,LEXINGTONAV/63ST-63S-F/Q,223,Lexington Av/63 St - Station,223
2/1/21,Manhattan,Elevator,EL325,1,1,0,0,235,1,112,112,1,112,112,0.991393849,666.2166667,672,CANALST-LEX-6,410,"Canal St (J,N,Q,R,Z,6)",623
2/1/21,Queens,Elevator,EL424,2,1,1,0,46,1,112,112,0.964285714,108,112,0.969345238,651.4,672,BRIARWOOD-QBL-E/F,258,Briarwood - Station,258
2/1/21,Queens,Elevator,EL406,2,2,0,0,49,1,112,112,1,112,112,0.98328373,660.7666667,672,21ST-QUEENSBRIDGE-63S-F,221,21 St-Queensbridge - Station,221
2/1/21,Manhattan,Elevator,EL288X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,163,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",611
2/1/21,Brooklyn,Elevator,EL745,3,1,2,0,7,0.940625,105.35,112,0.964285714,108,112,0.952852183,640.3166667,672,86ST-4AV-R,38,86 St - Station,38
2/1/21,Manhattan,Elevator,EL18X,0,0,0,0,N/A,1,112,112,1,112,112,0.995362103,668.8833333,672,CORTLANDTST-BWY-R,21,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
2/1/21,Queens,Elevator,EL412,8,6,2,1,386,0.983928571,110.2,112,0.988095238,110.6666667,112,0.971899802,653.1166667,672,JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z,278,Jamaica Center-Parsons/Archer - Station,278
2/1/21,Brooklyn,Elevator,EL760,2,1,1,0,112,0.991071429,111,112,1,112,112,0.979563492,658.2666667,672,KINGSHWY-BWY-B/Q,51,Kings Hwy - Station,51
2/1/21,Queens,Elevator,EL411,4,3,1,1,386,1,112,112,0.982142857,110,112,0.990327381,665.5,672,SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z,279,Sutphin Blvd-Archer Av-JFK Airport - Station,279
2/1/21,Manhattan,Elevator,EL234,6,2,4,0,143,0.931845238,104.3666667,112,0.928571429,104,112,0.926835317,622.8333333,672,47-50STS-ROCKEFELLERCTR-6AV-B/D/F/M,225,47-50 Sts-Rockefeller Ctr - Station,225
2/1/21,Manhattan,Elevator,EL143,3,2,1,0,182,0.964285714,108,112,0.964285714,108,112,0.943501984,634.0333333,672,125ST-8AV-A/B/C/D,153,125 St - Station,153
2/1/21,Bronx,Elevator,EL127,5,2,3,1,55,0.94702381,106.0666667,112,0.953422619,106.7833333,112,0.93077877,625.4833333,672,SIMPSONST-LWP-2/5,430,Simpson St - Station,430
2/1/21,Manhattan,Elevator,EL287X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,42ST-BRYANTPK-6AV-B/D/F/M,226,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",609
2/1/21,Manhattan,Elevator,EL14X,0,0,0,0,N/A,1,112,112,1,112,112,0.993973214,667.95,672,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
2/1/21,Manhattan,Elevator,EL201,2,2,0,0,40,1,112,112,1,112,112,0.988070437,663.9833333,672,51ST-LEX-6,401,"Lexington Av-53 St (E,M)/51 St (6)",612
2/1/21,Bronx,Elevator,EL122,2,2,0,0,58,1,112,112,1,112,112,0.985962302,662.5666667,672,PELHAMBAYPARK-PEL-6,360,Pelham Bay Park - Station,360
2/1/21,Manhattan,Elevator,EL222,10,6,4,1,221,0.910119048,101.9333333,112,0.955059524,106.9666667,112,0.933085317,627.0333333,672,14ST-8AV-A/C/E,166,"14 St (A,C,E)/8 Av (L)",618
2/1/21,Manhattan,Elevator,EL328,2,1,1,0,101,1,112,112,0.942708333,105.5833333,112,0.968675595,650.95,672,BWAY-LAFAYETTEST-6AV-B/D/F/M,230,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",619
2/1/21,Manhattan,Elevator,EL206,3,1,2,1,366,0.714285714,80,112,0.703869048,78.83333333,112,0.697395833,468.65,672,GRANDCENTRAL-42ST-LEX-4/5/6,402,"Grand Central-42 St (S,4,5,6,7)",610
2/1/21,Bronx,Elevator,EL191,2,2,0,0,74,1,112,112,1,112,112,0.984647817,661.6833333,672,KINGSBRIDGERD-CON-B/D,212,Kingsbridge Rd - Station,212
2/1/21,Manhattan,Elevator,EL225,10,3,7,3,224,0.928422619,103.9833333,112,0.892857143,100,112,0.897395833,603.05,672,34ST-PENNSTATION-8AV-A/C/E,164,34 St-Penn Station - Station,164
2/1/21,Manhattan,Elevator,EL23X,0,0,0,0,N/A,0.98139881,109.9166667,112,0.95639881,107.1166667,112,0.972891865,653.7833333,672,WORLDTRADECENTER-8AV-E,171,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt St (R, W)",624
2/1/21,Manhattan,Elevator,EL11X,0,0,0,0,N/A,1,112,112,1,112,112,1,672,672,CORTLANDTST-7AV-1,328,Cortlandt St - Station,328
2/1/21,Bronx,Elevator,EL130,5,3,2,0,287,0.960565476,107.5833333,112,0.928571429,104,112,0.936359127,629.2333333,672,3AV-149ST-LWP-2/5,434,3 Av-149 St - Station,434
2/1/21,Brooklyn,Elevator,EL747X,0,0,0,0,N/A,0.357142857,40,112,0.378720238,42.41666667,112,0.368179563,247.4166667,672,HOYT-SCHERMERHORN-8AV-A/C/G,175,Hoyt-Schermerhorn - Station,175
2/1/21,Brooklyn,Elevator,EL396,5,1,4,0,156,0.978125,109.55,112,0.978422619,109.5833333,112,0.97485119,655.1,672,MYRTLE-WYCKOFFAVS-MYT-M,112,"Myrtle-Wyckoff Avs (L,M)",630
